"","4468234","4436552","4481131","4457438","4402903","4448331","2829179","4306262","4480861","4476877","4365130","4347159","505670","841635","1071450","4446058","4425214","165118","4481613","4402605","4453609","175844","325850","952003","1000986","4477696","359872","710275","128300","4409730","4387092","4420570","4446320","12574","1696853","1117593","4428714","290455","4396235","177679"
"4468234",1.70654813161575,0,0.0145415617744448,0.000383889419043519,0.000855608119250846,0,0,0,0,0,0,0,0,0,0,-9.2182947932319e-14,-0.00235682764786302,0,0,0,0.0307244593567165,0,0,-0.0318567411004977,-2.96379103256215e-15,-0.00282475403560942,0,0,0,0,0,-3.84695085632969e-06,0,-0.00320831244457843,-0.0244637033026308,0,0,0,-0.00179122273095067,0
"4436552",0,1.70654813161575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4481131",0.0145415617744448,0,1.70654813161575,0.0450519539082168,0.100411252928061,0,0,0,0,0,0,0,0,0,0,-2.87753464413285e-13,-0.00893551888216276,0,0,0,0.000261804291039305,0,0,-0.119471612087295,-9.25161493037677e-15,-0.0255488021386696,0,0,0,0,0,-2.85534170037159e-05,0,-0.0178322354367348,-0.0874806556273757,0,0,0,-0.0132950824875744,0
"4457438",0.000383889419043519,0,0.0450519539082168,1.70654813161575,0.00265080313585897,0,0,0,0,0,0,0,0,0,0,-7.59653687786871e-15,-0.000235892898282366,0,0,0,6.91149264082511e-06,0,0,-0.0031539863783397,-2.44237664146792e-16,-0.00067447465151288,0,0,0,0,0,-7.53794869855534e-07,0,-0.000470761435961149,-0.00230944231350429,0,0,0,-0.000350983035485228,0
"4402903",0.000855608119250846,0,0.100411252928061,0.00265080313585897,1.70654813161575,0,0,0,0,0,0,0,0,0,0,-1.69310700125239e-14,-0.000525755254069991,0,0,0,1.54042516575901e-05,0,0,-0.00702956689985795,-5.44353967847097e-16,-0.0015032609898474,0,0,0,0,0,-1.68004893832439e-06,0,-0.00104922742554903,-0.0051472572474099,0,0,0,-0.000782266767416232,0
"4448331",0,0,0,0,0,1.70654813161575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2829179",0,0,0,0,0,0,1.70654813161575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4306262",0,0,0,0,0,0,0,1.70654813161575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4480861",0,0,0,0,0,0,0,0,1.70654813161575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4476877",0,0,0,0,0,0,0,0,0,1.70654813161575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
