"","4468234","4436552","4481131","4457438","4402903","4448331","2829179","4306262","4480861","4476877","4365130","4347159","505670","841635","1071450","4446058","4425214","165118","4481613","4402605","4453609","175844","325850","952003","1000986","4477696","359872","710275","128300","4409730","4387092","4420570","4446320","12574","1696853","1117593","4428714","290455","4396235","177679"
"4468234",0.298031646017933,0,0,0,0,0,0,0,0,0,-0.00841259395642328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4436552",0,0.173363476929911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0239078959310399,0,0,0,0,0.00131355915766551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4481131",0,0,0.460502253365657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4457438",0,0,0,0.486390687022262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4402903",0,0,0,0,0.452948646722623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4448331",0,0,0,0,0,0.130202738007161,0,0,0,0,0,0,0.00900760837248864,0,-0.0182495654998737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2829179",0,0,0,0,0,0,0.327263827425887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4306262",0,0,0,0,0,0,0,0.189619986673599,0,0,0,0,0,0,0,0,0,0.00945977431295194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4480861",0,0,0,0,0,0,0,0,0.377481401581383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4476877",0,0,0,0,0,0,0,0,0,0.267919523383769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4365130",-0.00841259395642328,0,0,0,0,0,0,0,0,0,0.357844764758924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4347159",0,0,0,0,0,0,0,0,0,0,0,0.232908400888584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00158735110901399,0,0,0,0,0,0,0,0,0,0,0
"505670",0,0,0,0,0,0.00900760837248864,0,0,0,0,0,0,0.234536135138068,0,0,0,0,0,0,0,0,0,0,0,-0.0427149373680125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
