"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
"1",0.0370572004267243,-0.0299707896551229,0.0246066331209968,0.0128230500697325,0.00481791433890317,0.0076301580407115,8.20645940920467e-05,-0.00511373713340589,-0.00360209808645053,0.0049520729146347,0.0293964615080102,-0.00405563094129153,-0.0010689581952928,0.0257532108075963,-0.00876637349109837,-0.0250266576907966,-0.0295084596087511,-0.00839786941106856,-0.0145783566001307,-0.00749704691581394,0.0335654706177566,0.0170219545064624,-0.00449539925973114,-0.0393797155632827,-0.0185511296967154,-0.0259363254466325,0.0202392597030031,-0.0104387146088699,-0.0208187594503248,-0.017183871175447,-0.005792304494047,-0.0155529735567713,-0.0102831289590233,-0.0310801425723894,-0.0404712327359286,-0.0053804157400082,-0.0254559431508123,-0.0132871684271074,-0.0241728288625451,-0.0128656864861394
"2",-0.0299707896551228,0.00681337609026461,-0.0144394908917874,-0.0167419810703023,-0.00800557347886795,-0.0156590855858184,0.0100785386506076,-0.0129403574057635,-0.00691501456077593,-0.00978899894575261,-0.00483015494150761,-0.018966703478726,-0.0013893135571952,-0.00183643578921575,-0.0162699176096396,-0.0164572407328613,-0.00818831412610472,0.00775627555288637,-0.00392955702512276,-0.00361312992560381,-0.0165321281422809,-0.0102702410498553,-0.0229607432086142,-0.00488443418104941,-0.00483495486693972,-0.00366156317415711,-0.010336432497331,-0.0218876993403824,-0.0158046490665353,-0.00607808224176711,0.00212181800510979,-0.0169986547148587,-0.00944936698600976,0.00160617249437294,-0.00874082965998959,-0.0121797112451468,-0.00277606453240397,0.0147715728885961,-0.0156634771824577,0.00996602950050726
"3",0.0246066331209968,-0.0144394908917874,0.0605997516565826,0.0395049242575767,0.0390356407347432,-0.00304683434388196,-0.0124409455932812,-0.000639144363046298,0.0209903664231081,-0.00275729770892101,-0.00208665501211474,0.028980042949136,-0.00688138278308149,0.00325965859580595,-0.0115497563066245,-0.0226499979235633,-0.0321991182895355,-0.00841614124251744,0.0139069299668914,0.0121153443875551,0.0190576038196584,-0.000726068268995771,0.000668743637357243,-0.0651452908806457,-0.0136109234547064,-0.0425152257058347,0.0120489252078064,-0.0215896784249987,0.00400632294302672,0.0260011316620435,-0.0355315737504049,-0.0268366586038584,0.0307490592616033,-0.0401686985806199,-0.0572504361555108,-0.0204244850685161,6.54118512580944e-05,-0.00794047581489756,-0.0420955244340031,-0.00312867413794603
"4",0.0128230500697325,-0.0167419810703022,0.0395049242575766,0.0550615963307172,0.0280658196100589,-0.0145457504369569,0.00694469944663691,-0.0133023093496439,0.0361412968356029,-0.0058328473752905,-0.00298602565385846,0.0327719981081296,-0.0190766771032952,-0.0040069378418611,-0.0305802432046538,-0.0388838048793025,0.00243149262176398,-0.0158010896388544,0.0423973317086508,-0.000690040647094754,0.0107762822777405,-0.00513466734465006,-0.00558169422706378,-0.0257462910422406,-0.0328728166974847,-0.0153196252921315,0.00711815434625102,-0.0353339483906826,-0.00181263850238298,0.0153295604566984,-0.016538124666144,-0.0362735068425038,0.0204644956948444,-0.00169457785621852,-0.0167238014342165,-0.0316318400582702,-0.0137053900124419,-0.00908247674911278,-0.0300614061375443,-0.00920478961431588
"5",0.00481791433890322,-0.00800557347886795,0.0390356407347432,0.028065819610059,0.0355360764492083,-0.0184495415308185,-0.0119268720498868,0.00222426637883543,0.0135463725391274,-0.00226657590545159,-0.00923120683807177,0.0124110214154491,-0.0176105222212587,-0.00730670348744215,-0.0165163370715084,-0.0204342041257991,-0.0210149400538651,-0.0126506410986805,0.015839787896805,0.0202992922230831,0.0131287520021276,0.000200788222753616,0.00623860629194423,-0.0401142823617864,-0.0163166139221099,-0.0295532806117162,0.00732196081063589,-0.028570539884079,-0.00579299210726647,0.0184454599561945,-0.0319204196019339,-0.0298786428006378,0.0201876086012776,-0.0234340484435974,-0.035370841766641,-0.0258000025792365,0.0112158376621531,-0.00205038336477555,-0.0334707952308064,-0.00210560055302053
"6",0.00763015804071153,-0.0156590855858185,-0.00304683434388191,-0.0145457504369569,-0.0184495415308185,-0.0270099966113926,-0.0270467061792082,-0.00950346444511242,-0.00754431796010136,-0.00712318041533693,-0.0176920208708032,-0.0176926528439472,-0.0290733955196045,-0.018636735185202,0.00995340832100374,-0.0112712185605415,-0.0352655437816104,-0.0178965150705064,-0.0276417216107022,-0.0124476275880373,-0.0165115697005381,-0.0146990028173585,-0.00415458651011117,-0.0228289229003938,-0.00967861969495756,-0.00820688318173292,0.00858345877938902,0.00754941358430533,-0.0030990232732704,-0.0067103223962967,-0.01782619688528,-0.000953495912230827,-0.0100115824404589,-0.0287631458923918,-0.0220625964745742,-0.00129551730182463,-0.00973508232562488,0.000116958253668017,-0.00635186787113625,0.000989410271560417
"7",8.20645940920585e-05,0.0100785386506076,-0.0124409455932812,0.0069446994466369,-0.0119268720498868,-0.0270467061792083,0.0120137170949679,-0.013366773678052,0.00705886144020923,0.00262422264705926,0.00174518306612167,-0.00215408986658249,-0.00696547155407478,-0.00345439344467342,-0.0191923214061951,-0.0173690652824346,0.0104772451475806,-0.00681278352434316,0.0145302410993149,-0.0126748919410561,-0.0129598107558007,-0.00752228727971596,-0.00833155797842674,0.0136742512922421,-0.0119019760762344,0.0101336064409731,-0.000392783977398708,-0.0168233624452998,-0.00573846935549584,-0.00885613121307248,0.00974250556604042,-0.0171799025719427,-0.0106092518042665,0.0205878572491486,0.0117209898583759,-0.0131879770342609,-0.0168981186417013,-0.00239584725860842,-0.00564280972860428,-0.00477931072577865
"8",-0.00511373713340585,-0.0129403574057635,-0.000639144363046276,-0.0133023093496439,0.00222426637883543,-0.00950346444511243,-0.0133667736780519,-0.0026996741049343,-0.0173590954905282,-0.00611348236656865,-0.00274809519561576,-0.0157336631770424,-0.00937483822958302,-0.00555697612535884,-0.00826064527986642,-0.00101151651584161,-0.0142519203789894,-0.013443974059791,-0.0174402977718023,0.00624029261995176,0.0042426510218293,-0.00103238532108068,0.00184268429978758,-0.0144413782497918,-0.0052110805918366,-0.0180246830975399,-0.00368673659672447,-0.00461678367251566,-0.0163112990971416,-0.0100037981224215,-0.0124492551731067,-0.00363733324844118,-0.00606348506893514,-0.0149728972679564,-0.0157037723868352,-0.00337716352762203,0.00198823240294844,-0.00748956825329714,-0.0113467976527306,-0.0121434966342571
"9",-0.00360209808645051,-0.0069150145607759,0.0209903664231081,0.036141296835603,0.0135463725391274,-0.00754431796010136,0.00705886144020921,-0.0173590954905282,0.0269005210742462,-0.010831472014066,-0.01042152682866,0.0244198397073207,-0.0163784227730488,-0.0103554733680313,-0.0247328764053521,-0.0263421823433673,0.00861825803211432,-0.00930130666841056,0.0332865835385542,-0.00604588911568011,-0.006157840603702,-0.0141505480309872,-0.0104014091712501,-0.0117594076124065,-0.023117961998698,-0.00716498189361437,-0.00427618220274594,-0.021646691065072,0.00292857469879867,0.013431545437322,-0.00862501843955795,-0.0223456654018131,0.0169796582491421,0.00533196580452768,-0.00430363971716363,-0.0203323142044786,-0.0106309557948431,-0.00394950969253479,-0.0180482252001905,-0.00460808767117941
"10",0.00495207291463473,-0.00978899894575266,-0.002757297708921,-0.00583284737529049,-0.0022665759054516,-0.00712318041533694,0.00262422264705926,-0.00611348236656866,-0.010831472014066,0.00059347412917145,0.0136678848797858,-0.0167393972359308,-0.00414656021237641,0.00902467870372614,-0.0139696956606085,-0.0154737550389562,-0.0121447221600473,-0.00460114500440214,-0.0110823366036955,-0.000888351047113149,0.011263408765413,0.00698942986749317,-0.00497840240763377,-0.0103685464179102,-0.0118313856522719,-0.0115114050264336,0.00534999825923668,-0.0137896592036164,-0.023111001722182,-0.0180068447724221,-6.270335138534e-05,-0.0141051623573289,-0.0145241629171958,-0.00828912703974698,-0.0138559494015231,-0.00744420487775175,-0.0094161950503003,-0.00294049311650244,-0.0143306321164322,-0.00772532711056213
