"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
"11",0,0,0,0,0,0,0,0,0,0,0.499489455969259,0,0,0,0,0.00572909241344159,0,0,0,0,-0.000490139659798416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12",0,0,0,0,0,0,0,0.0111575586021524,0,0,0,0.277960883439746,0,0,0,0,0,0,0,0,0,-0.000263861876455155,0,0,0,0,0.0123015180869075,0,0,-0.00780046553605356,0,0,0,0,0,0,0,0,0,0.010153968620944
"13",0,0,0,0,0,0,0,0,0,0,0,0,0.357477897148171,0,0,0,0,0.00150256418903028,0,0,0,0,0,0,-0.149431298449972,0.00595946321308476,0,0,-0.0225129874474607,0,0,0,0,-0.0554555404830432,0,0,0,0,0,0
"14",0,0,0,0,0,0.01028701367757,0,0,0,0,0,0,0,0.341706877171984,0,0.0189983121452885,0,0,0.00754584077487427,0,0,0,0,0,0,-0.0109484327039947,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15",0,0,0,0,0,-0.0351271476757315,0,0,0,0,0,0,0,0,0.242952033400284,0,0,0,0,0,0,0,0,0,0,0,0,-0.0502085779813578,0,0,0,0,0,0,0,-0.00449862688700168,0,0,0,0
"16",0,0,0,0,0,0,0,0,0,0,0.00572909241344159,0,0,0.0189983121452885,0,0.460077032950751,0,0,0,0,0,0,0,0,-0.0679693703937741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.521230483139984,0,0,0,0,0,0,0,0,-0.0318774473283532,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18",0,-0.058294798625085,0,0,0,0,0,0,0,0,0,0,0.00150256418903028,0,0,0,0,0.209650043365138,0,0,0.000519558519217765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0187105221468783
"19",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00754584077487427,0,0,0,0,0.787865218721816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20",0.00825323547457028,0,0,0,0,0,0,-0.0331919651485066,0,0,0,0,0,0,0,0,0,0,0,0.544490777647723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0522802041901922,0,0,0
